counter,phone_counter,userID,timestamp,taskSessionID,downTimestamp,timeOnScreen,isValid,downX,downY,upTimestamp,upX,upY,pressure,areaSize,tapHalf
50802,818,peppapig,1570123839,2,137878943,97,1,687.0,707.0,137879040,687.0,707.0,0.666667,0.0,0
50803,819,peppapig,1570123839,2,137879062,119,1,1332.0,737.0,137879181,1332.0,737.0,0.658824,0.0,1
50804,820,peppapig,1570123839,2,137879170,106,1,692.0,730.0,137879276,692.0,730.0,0.568627,0.0,0
50805,821,peppapig,1570123839,2,137879300,119,1,1290.0,778.0,137879419,1290.0,778.0,0.658824,0.0,1
50806,822,peppapig,1570123839,2,137879419,107,1,684.0,732.0,137879526,684.0,732.0,0.658824,0.0,0
50807,823,peppapig,1570123839,2,137879562,107,1,1308.0,769.0,137879669,1308.0,769.0,0.65098,0.0,1
50808,824,peppapig,1570123839,2,137879646,96,1,701.0,724.0,137879742,701.0,724.0,0.564706,0.0,0
50809,825,peppapig,1570123840,2,137879776,107,1,1288.0,739.0,137879883,1288.0,739.0,0.682353,0.0,1
50810,826,peppapig,1570123840,2,137879883,96,1,630.0,690.0,137879979,630.0,690.0,0.647059,0.0,0
50811,827,peppapig,1570123840,2,137880026,119,1,1308.0,697.0,137880145,1308.0,697.0,0.65098,0.0,1
50812,828,peppapig,1570123840,2,137880122,142,1,661.0,587.0,137880264,661.0,587.0,0.576471,0.0,0
50813,829,peppapig,1570123840,2,137880264,131,1,1327.0,564.0,137880395,1327.0,564.0,0.631373,0.0,1
50814,830,peppapig,1570123840,2,137880383,83,1,742.0,627.0,137880466,712.0,628.0,0.592157,0.0,0
50815,831,peppapig,1570123840,2,137880502,96,1,1263.0,586.0,137880598,1263.0,586.0,0.666667,0.0,1
50816,832,peppapig,1570123840,2,137880598,106,1,841.0,691.0,137880704,841.0,691.0,0.611765,0.0,0
50817,833,peppapig,1570123841,2,137880741,109,1,1339.0,690.0,137880850,1339.0,690.0,0.647059,0.0,1
50818,834,peppapig,1570123841,2,137880850,69,1,789.0,694.0,137880919,789.0,694.0,0.639216,0.0,0
50819,835,peppapig,1570123841,2,137880967,83,1,1316.0,593.0,137881050,1317.0,587.0,0.529412,0.0,1
50820,836,peppapig,1570123841,2,137881038,83,1,786.0,600.0,137881121,725.0,633.0,0.603922,0.0,0
50821,837,peppapig,1570123841,2,137881170,84,1,1295.0,542.0,137881254,1295.0,542.0,0.647059,0.0,1
50822,838,peppapig,1570123841,2,137881242,95,1,725.0,568.0,137881337,701.0,576.0,0.576471,0.0,0
50823,839,peppapig,1570123841,2,137881361,119,1,1261.0,512.0,137881480,1270.0,517.0,0.623529,0.0,1
50824,840,peppapig,1570123841,2,137881468,95,1,762.0,538.0,137881563,762.0,538.0,0.647059,0.0,0
50825,841,peppapig,1570123841,2,137881599,108,1,1328.0,573.0,137881707,1328.0,573.0,0.647059,0.0,1
50826,842,peppapig,1570123841,2,137881696,106,1,759.0,557.0,137881802,759.0,557.0,0.541176,0.0,0
50827,843,peppapig,1570123842,2,137881838,122,1,1415.0,530.0,137881960,1415.0,530.0,0.631373,0.0,1
50828,844,peppapig,1570123842,2,137881960,83,1,805.0,530.0,137882043,805.0,530.0,0.639216,0.0,0
50829,845,peppapig,1570123842,2,137882078,107,1,1368.0,564.0,137882185,1368.0,564.0,0.65098,0.0,1
50830,846,peppapig,1570123842,2,137882185,70,1,843.0,588.0,137882255,833.0,578.0,0.603922,0.0,0
50831,847,peppapig,1570123842,2,137882315,119,1,1339.0,530.0,137882434,1339.0,530.0,0.639216,0.0,1
50832,848,peppapig,1570123842,2,137882422,119,1,808.0,565.0,137882541,808.0,565.0,0.541176,0.0,0
50833,849,peppapig,1570123842,2,137882565,119,1,1387.0,601.0,137882684,1387.0,601.0,0.631373,0.0,1
50834,850,peppapig,1570123842,2,137882684,95,1,805.0,641.0,137882779,805.0,641.0,0.603922,0.0,0
50835,851,peppapig,1570123843,2,137882863,84,1,1338.0,660.0,137882947,1336.59,665.414,0.623529,0.0,1
50836,852,peppapig,1570123843,2,137882911,83,1,868.0,554.0,137882994,868.0,554.0,0.509804,0.0,0
50837,853,peppapig,1570123843,2,137883221,107,1,1332.0,541.0,137883328,1340.0,514.0,0.639216,0.0,1
50838,854,peppapig,1570123843,2,137883304,84,1,809.0,524.0,137883388,809.0,524.0,0.564706,0.0,0
50839,855,peppapig,1570123843,2,137883435,108,1,1366.0,603.0,137883543,1366.0,603.0,0.529412,0.0,1
50840,856,peppapig,1570123843,2,137883543,95,1,759.0,629.0,137883638,740.0,619.0,0.596078,0.0,0
50841,857,peppapig,1570123843,2,137883685,108,1,1338.0,584.0,137883793,1338.0,584.0,0.623529,0.0,1
50842,858,peppapig,1570123844,2,137883769,95,1,775.0,550.0,137883864,748.0,560.0,0.541176,0.0,0
50843,859,peppapig,1570123844,2,137883912,107,1,1312.0,552.0,137884019,1312.0,552.0,0.631373,0.0,1
50844,860,peppapig,1570123844,2,137884078,84,1,754.0,567.0,137884162,754.0,567.0,0.666667,0.0,0
50845,861,peppapig,1570123844,2,137884269,119,1,1389.0,578.0,137884388,1389.0,578.0,0.619608,0.0,1
50846,862,peppapig,1570123844,2,137884364,119,1,823.0,574.0,137884483,819.0,605.0,0.529412,0.0,0
50847,863,peppapig,1570123844,2,137884507,143,1,1418.0,585.0,137884650,1416.11,568.218,0.65098,0.0,1
50848,864,peppapig,1570123844,2,137884626,71,1,780.0,725.0,137884697,780.0,725.0,0.596078,0.0,0
50849,865,peppapig,1570123845,2,137884770,99,1,1347.0,592.0,137884869,1347.0,592.0,0.623529,0.0,1
50850,866,peppapig,1570123845,2,137884869,95,1,853.0,623.0,137884964,853.0,623.0,0.592157,0.0,0
50851,867,peppapig,1570123845,2,137885001,120,1,1371.0,524.0,137885121,1375.0,518.0,0.647059,0.0,1
50852,868,peppapig,1570123845,2,137885109,83,1,836.0,609.0,137885192,836.0,609.0,0.611765,0.0,0
50853,869,peppapig,1570123845,2,137885240,95,1,1433.0,560.0,137885335,1433.0,560.0,0.631373,0.0,1
50854,870,peppapig,1570123845,2,137885324,72,1,854.0,679.0,137885396,854.0,679.0,0.584314,0.0,0
50855,871,peppapig,1570123845,2,137885482,96,1,1348.0,547.0,137885578,1348.0,547.0,0.631373,0.0,1
50856,872,peppapig,1570123845,2,137885554,83,1,820.0,609.0,137885637,820.0,609.0,0.556863,0.0,0
50857,873,peppapig,1570123846,2,137885708,228,1,1393.0,513.0,137885936,1399.0,513.58,0.639216,0.0,1
50858,874,peppapig,1570123846,2,137885913,81,1,882.0,592.0,137885994,882.0,592.0,0.486275,0.0,0
50859,875,peppapig,1570123846,2,137886078,83,1,1372.0,543.0,137886161,1372.0,543.0,0.647059,0.0,1
50860,876,peppapig,1570123846,2,137886126,142,1,822.0,611.0,137886268,782.0,610.0,0.541176,0.0,0
50861,877,peppapig,1570123846,2,137886292,120,1,1321.0,551.0,137886412,1308.0,539.0,0.666667,0.0,1
50862,878,peppapig,1570123846,2,137886412,83,1,696.0,614.0,137886495,696.0,614.0,0.658824,0.0,0
50863,879,peppapig,1570123846,2,137886519,120,1,1238.0,603.0,137886639,1234.0,570.0,0.231373,0.0,1
50864,880,peppapig,1570123846,2,137886627,83,1,647.0,667.0,137886710,647.0,667.0,0.631373,0.0,0
50865,881,peppapig,1570123847,2,137886746,108,1,1249.0,628.0,137886854,1253.0,580.0,0.329412,0.0,1
50866,882,peppapig,1570123847,2,137886854,95,1,520.0,631.0,137886949,520.0,631.0,0.67451,0.0,0
50867,883,peppapig,1570123847,2,137886985,107,1,1425.0,596.0,137887092,1425.0,596.0,0.568627,0.0,1
50868,884,peppapig,1570123847,2,137887103,72,1,551.0,587.0,137887175,551.0,587.0,0.682353,0.0,0
50869,885,peppapig,1570123847,2,137887211,107,1,1452.0,577.0,137887318,1452.0,577.0,0.592157,0.0,1
50870,886,peppapig,1570123847,2,137887306,83,1,547.0,513.0,137887389,547.0,513.0,0.592157,0.0,0
50871,887,peppapig,1570123847,2,137887425,107,1,1504.0,495.0,137887532,1504.0,495.0,0.65098,0.0,1
50872,888,peppapig,1570123847,2,137887532,96,1,554.0,493.0,137887628,554.0,493.0,0.67451,0.0,0
50873,889,peppapig,1570123847,2,137887639,132,1,1509.0,474.0,137887771,1509.0,474.0,0.666667,0.0,1
50874,890,peppapig,1570123847,2,137887748,70,1,555.0,502.0,137887818,555.0,502.0,0.619608,0.0,0
50875,891,peppapig,1570123848,2,137887830,107,1,1456.0,471.0,137887937,1476.0,497.0,0.301961,0.0,1
50876,892,peppapig,1570123848,2,137887937,59,1,581.0,506.0,137887996,581.0,506.0,0.65098,0.0,0
50877,893,peppapig,1570123848,2,137888092,24,0,585.0,532.0,137888116,585.0,532.0,0.396078,0.0,0
50878,894,peppapig,1570123848,2,137888032,179,1,1459.0,533.0,137888211,1454.0,532.0,0.529412,0.0,1
50879,895,peppapig,1570123848,2,137888175,71,1,554.0,581.0,137888246,536.0,577.0,0.564706,0.0,0
50880,896,peppapig,1570123849,2,137888891,96,1,1352.0,633.0,137888987,1352.0,633.0,0.611765,0.0,1
50881,897,peppapig,1570123849,2,137888963,71,1,589.0,565.0,137889034,602.0,590.0,0.596078,0.0,0
50882,898,peppapig,1570123849,2,137889058,95,1,1412.0,670.0,137889153,1412.0,670.0,0.466667,0.0,1
50883,899,peppapig,1570123849,2,137889165,71,1,606.0,647.0,137889236,606.0,647.0,0.686275,0.0,0
50884,900,peppapig,1570123849,2,137889284,83,1,1379.0,658.0,137889367,1379.0,658.0,0.619608,0.0,1
50885,901,peppapig,1570123849,2,137889367,72,1,655.0,635.0,137889439,655.0,635.0,0.658824,0.0,0
50886,902,peppapig,1570123849,2,137889486,83,1,1348.0,613.0,137889569,1348.0,613.0,0.623529,0.0,1
50887,903,peppapig,1570123849,2,137889569,84,1,671.0,635.0,137889653,671.0,635.0,0.67451,0.0,0
50888,904,peppapig,1570123849,2,137889688,96,1,1344.0,624.0,137889784,1344.0,624.0,0.623529,0.0,1
50889,905,peppapig,1570123850,2,137889784,85,1,668.0,647.0,137889869,668.0,647.0,0.65098,0.0,0
50890,906,peppapig,1570123850,2,137889903,97,1,1284.0,605.0,137890000,1284.0,605.0,0.631373,0.0,1
50891,907,peppapig,1570123850,2,137890000,71,1,631.0,655.0,137890071,631.0,655.0,0.647059,0.0,0
50892,908,peppapig,1570123850,2,137890107,129,1,1313.0,639.0,137890236,1313.0,639.0,0.603922,0.0,1
50893,909,peppapig,1570123850,2,137890236,83,1,655.0,642.0,137890319,655.0,642.0,0.631373,0.0,0
50894,910,peppapig,1570123850,2,137890379,96,1,1329.0,642.0,137890475,1329.0,642.0,0.619608,0.0,1
50895,911,peppapig,1570123850,2,137890475,95,1,695.0,636.0,137890570,695.0,636.0,0.682353,0.0,0
50896,912,peppapig,1570123850,2,137890594,120,1,1396.0,670.0,137890714,1390.0,692.0,0.639216,0.0,1
50897,913,peppapig,1570123851,2,137890726,131,1,767.0,748.0,137890857,735.0,763.022,0.458824,0.0,0
50898,914,peppapig,1570123851,2,137891144,119,1,894.0,715.0,137891263,901.5,708.0,0.392157,0.0,1
50899,915,peppapig,1570123851,2,137891192,297,0,1544.0,745.0,137891489,1539.0,741.0,0.513726,0.0,1
50900,916,peppapig,1570123851,2,137891406,143,1,848.0,826.0,137891549,848.0,826.0,0.54902,0.0,0
50901,917,peppapig,1570123852,2,137891192,727,1,1544.0,745.0,137891919,1558.0,915.5,0.513726,0.0,1
50902,918,peppapig,1570123852,2,137891883,107,0,892.0,916.0,137891990,892.0,916.0,0.54902,0.0,1
50903,919,peppapig,1570123852,2,137892049,132,0,1485.0,854.0,137892181,1485.0,844.0,0.596078,0.0,1
50904,920,peppapig,1570123852,2,137892145,107,1,759.0,789.0,137892252,743.0,777.0,0.564706,0.0,0
50905,921,peppapig,1570123852,2,137892300,107,1,1372.0,635.0,137892407,1372.0,635.0,0.658824,0.0,1
50906,922,peppapig,1570123852,2,137892407,119,1,608.0,610.0,137892526,589.0,594.0,0.631373,0.0,0
50907,923,peppapig,1570123852,2,137892550,154,1,1228.0,486.0,137892704,1231.0,480.935,0.666667,0.0,1
50908,924,peppapig,1570123852,2,137892681,83,1,559.0,617.0,137892764,559.0,617.0,0.611765,0.0,0
50909,925,peppapig,1570123853,2,137892835,179,1,1346.0,508.0,137893014,1341.0,507.0,0.666667,0.0,1
50910,926,peppapig,1570123853,2,137893002,95,1,545.0,634.0,137893097,545.0,634.0,0.658824,0.0,0
50911,927,peppapig,1570123853,2,137893180,84,1,1178.0,564.0,137893264,1178.0,564.0,0.682353,0.0,1
50912,928,peppapig,1570123853,2,137893254,33,1,539.0,686.0,137893287,539.0,686.0,0.447059,0.0,0
50913,929,peppapig,1570123853,2,137893382,132,1,1198.0,548.0,137893514,1200.0,524.113,0.686275,0.0,1
50914,930,peppapig,1570123853,2,137893490,95,1,556.0,638.0,137893585,556.0,638.0,0.623529,0.0,0
50915,931,peppapig,1570123853,2,137893656,143,1,1126.0,632.0,137893799,1126.0,632.0,0.67451,0.0,1
50916,932,peppapig,1570123853,2,137893764,47,1,630.0,812.0,137893811,617.681,813.0,0.513726,0.0,0
50917,933,peppapig,1570123855,2,137894933,107,0,588.0,823.0,137895040,588.0,823.0,0.709804,0.0,0
50918,934,peppapig,1570123855,2,137895063,120,1,1284.0,741.0,137895183,1284.0,718.37,0.603922,0.0,1
50919,935,peppapig,1570123855,2,137895147,83,1,599.0,782.0,137895230,592.0,747.0,0.596078,0.0,0
50920,936,peppapig,1570123855,2,137895266,131,1,1516.0,639.0,137895397,1438.54,635.077,0.537255,0.0,1
50921,937,peppapig,1570123855,2,137895397,83,1,577.0,735.0,137895480,577.0,735.0,0.666667,0.0,0
50922,938,peppapig,1570123855,2,137895516,119,1,1478.0,614.0,137895635,1478.0,602.0,0.682353,0.0,1
50923,939,peppapig,1570123855,2,137895600,83,1,683.0,674.0,137895683,683.0,674.0,0.596078,0.0,0
50924,940,peppapig,1570123856,2,137895731,155,1,1418.0,646.0,137895886,1409.0,596.0,0.419608,0.0,1
50925,941,peppapig,1570123856,2,137895876,81,1,754.0,640.0,137895957,740.0,633.0,0.631373,0.0,0
50926,942,peppapig,1570123856,2,137896006,106,1,1413.0,592.0,137896112,1403.91,568.907,0.321569,0.0,1
50927,943,peppapig,1570123856,2,137896088,143,1,661.0,629.0,137896231,583.0,600.0,0.576471,0.0,0
50928,944,peppapig,1570123856,2,137896231,131,1,1291.0,500.0,137896362,1292.0,494.0,0.623529,0.0,1
50929,945,peppapig,1570123856,2,137896350,84,1,582.0,537.0,137896434,582.0,537.0,0.584314,0.0,0
50930,946,peppapig,1570123856,2,137896457,120,1,1292.0,419.0,137896577,1335.0,436.0,0.611765,0.0,1
50931,947,peppapig,1570123856,2,137896577,83,1,677.0,500.0,137896660,677.0,500.0,0.65098,0.0,0
50932,948,peppapig,1570123856,2,137896660,154,1,1417.0,455.0,137896814,1408.0,476.0,0.596078,0.0,1
50933,949,peppapig,1570123857,2,137896803,107,1,724.0,533.0,137896910,724.0,533.0,0.631373,0.0,0
50934,950,peppapig,1570123857,2,137896934,119,1,1472.0,407.0,137897053,1457.0,412.0,0.686275,0.0,1
50935,951,peppapig,1570123857,2,137897029,131,1,776.0,546.0,137897160,721.0,476.687,0.619608,0.0,0
50936,952,peppapig,1570123857,2,137897160,167,1,1354.0,340.0,137897327,1356.5,371.0,0.666667,0.0,1
50937,953,peppapig,1570123857,2,137897327,84,1,720.0,524.0,137897411,720.0,524.0,0.709804,0.0,0
50938,954,peppapig,1570123857,2,137897470,96,1,1402.0,461.0,137897566,1399.0,458.0,0.611765,0.0,1
50939,955,peppapig,1570123857,2,137897542,83,1,666.0,556.0,137897625,639.0,538.0,0.592157,0.0,0
50940,956,peppapig,1570123857,2,137897684,108,1,1341.0,379.0,137897792,1339.0,375.0,0.658824,0.0,1
50941,957,peppapig,1570123858,2,137897780,132,1,557.0,526.0,137897912,557.0,526.0,0.623529,0.0,0
50942,958,peppapig,1570123858,2,137897923,154,1,1380.0,420.0,137898077,1375.89,439.216,0.482353,0.0,1
50943,959,peppapig,1570123858,2,137898077,72,1,635.0,561.0,137898149,635.0,561.0,0.666667,0.0,0
50944,960,peppapig,1570123858,2,137898184,143,1,1370.0,520.0,137898327,1370.0,520.0,0.658824,0.0,1
50945,961,peppapig,1570123858,2,137898292,94,1,743.0,646.0,137898386,743.0,646.0,0.584314,0.0,0
50946,962,peppapig,1570123858,2,137898458,144,1,1424.0,588.0,137898602,1428.0,569.713,0.556863,0.0,1
50947,963,peppapig,1570123858,2,137898542,60,1,869.0,634.0,137898602,858.701,636.575,0.556863,0.0,0
50948,964,peppapig,1570123859,2,137898911,143,1,1315.0,589.0,137899054,1312.0,584.0,0.592157,0.0,1
50949,965,peppapig,1570123859,2,137899042,119,1,604.0,574.0,137899161,604.0,574.0,0.639216,0.0,0
50950,966,peppapig,1570123859,2,137899161,154,1,1354.0,582.0,137899315,1354.0,582.0,0.619608,0.0,1
50951,967,peppapig,1570123859,2,137899294,80,1,619.0,595.0,137899374,619.0,595.0,0.541176,0.0,0
50952,968,peppapig,1570123859,2,137899422,131,1,1299.0,599.0,137899553,1299.0,599.0,0.501961,0.0,1
50953,969,peppapig,1570123859,2,137899612,155,0,1283.0,586.0,137899767,1283.0,590.0,0.419608,0.0,1
50954,970,peppapig,1570123860,2,137899744,107,1,680.0,560.0,137899851,680.0,560.0,0.556863,0.0,0
50955,971,peppapig,1570123860,2,137899922,95,1,1333.0,661.0,137900017,1333.0,661.0,0.658824,0.0,1
50956,972,peppapig,1570123860,2,137900017,83,1,607.0,615.0,137900100,607.0,615.0,0.619608,0.0,0
50957,973,peppapig,1570123860,2,137900160,131,1,1258.0,655.0,137900291,1258.0,655.0,0.647059,0.0,1
50958,974,peppapig,1570123860,2,137900279,83,1,641.0,557.0,137900362,641.0,557.0,0.631373,0.0,0
50959,975,peppapig,1570123860,2,137900398,119,1,1313.0,633.0,137900517,1302.0,644.0,0.67451,0.0,1
50960,976,peppapig,1570123860,2,137900517,119,1,688.0,575.0,137900636,688.0,575.0,0.631373,0.0,0
50961,977,peppapig,1570123860,2,137900648,119,1,1337.0,649.0,137900767,1337.0,649.0,0.537255,0.0,1
50962,978,peppapig,1570123861,2,137900767,71,1,677.0,539.0,137900838,677.0,539.0,0.67451,0.0,0
50963,979,peppapig,1570123861,2,137900874,119,1,1409.0,602.0,137900993,1409.0,602.0,0.666667,0.0,1
50964,980,peppapig,1570123861,2,137900982,106,1,675.0,564.0,137901088,675.0,564.0,0.54902,0.0,0
50965,981,peppapig,1570123861,2,137901100,131,1,1472.0,586.0,137901231,1458.33,595.418,0.603922,0.0,1
50966,982,peppapig,1570123861,2,137901207,84,1,694.0,533.0,137901291,694.0,533.0,0.623529,0.0,0
50967,983,peppapig,1570123861,2,137901303,166,1,1371.0,610.0,137901469,1356.31,612.0,0.592157,0.0,1
50968,984,peppapig,1570123861,2,137901445,83,1,665.0,599.0,137901528,665.0,599.0,0.584314,0.0,0
50969,985,peppapig,1570123861,2,137901564,155,1,1408.0,634.0,137901719,1408.0,634.0,0.666667,0.0,1
50970,986,peppapig,1570123861,2,137901695,107,1,726.0,589.0,137901802,726.0,589.0,0.568627,0.0,0
50971,987,peppapig,1570123862,2,137901838,121,1,1408.0,649.0,137901959,1408.0,649.0,0.666667,0.0,1
50972,988,peppapig,1570123862,2,137901959,83,1,724.0,617.0,137902042,724.0,617.0,0.666667,0.0,0
50973,989,peppapig,1570123862,2,137902065,142,1,1421.0,635.0,137902207,1421.0,635.0,0.611765,0.0,1
50974,990,peppapig,1570123862,2,137902183,95,1,752.0,603.0,137902278,752.0,603.0,0.623529,0.0,0
50975,991,peppapig,1570123862,2,137902302,120,1,1466.0,621.0,137902422,1466.0,621.0,0.65098,0.0,1
50976,992,peppapig,1570123862,2,137902409,72,1,759.0,584.0,137902481,759.0,584.0,0.611765,0.0,0
50977,993,peppapig,1570123862,2,137902516,120,1,1422.0,554.0,137902636,1424.0,550.0,0.65098,0.0,1
50978,994,peppapig,1570123862,2,137902600,155,1,676.0,599.0,137902755,675.0,597.0,0.54902,0.0,0
50979,995,peppapig,1570123863,2,137902719,167,1,1548.0,473.0,137902886,1539.0,499.0,0.537255,0.0,1
50980,996,peppapig,1570123863,2,137902886,59,1,664.0,566.0,137902945,664.0,566.0,0.701961,0.0,0
50981,997,peppapig,1570123863,2,137902993,96,1,1515.0,571.0,137903089,1507.0,550.0,0.356863,0.0,1
50982,998,peppapig,1570123863,2,137903077,71,1,686.0,593.0,137903148,686.0,593.0,0.639216,0.0,0
50983,999,peppapig,1570123863,2,137903198,95,1,1473.0,585.0,137903293,1473.0,585.0,0.686275,0.0,1
50984,1000,peppapig,1570123863,2,137903305,95,1,677.0,629.0,137903400,677.0,629.0,0.694118,0.0,0
50985,1001,peppapig,1570123863,2,137903436,132,1,1453.0,574.0,137903568,1452.0,570.0,0.568627,0.0,1
50986,1002,peppapig,1570123863,2,137903677,82,0,1417.0,561.0,137903759,1417.0,561.0,0.537255,0.0,1
50987,1003,peppapig,1570123863,2,137903544,228,1,733.0,561.0,137903772,733.0,561.0,0.592157,0.0,0
50988,1004,peppapig,1570123864,2,137903884,47,1,1559.0,564.0,137903931,1559.0,564.0,0.521569,0.0,1
50989,1005,peppapig,1570123864,2,137903835,180,1,764.0,569.0,137904015,745.0,607.0,0.47451,0.0,0
50990,1006,peppapig,1570123864,2,137904053,119,1,1508.0,634.0,137904172,1508.0,634.0,0.619608,0.0,1
50991,1007,peppapig,1570123864,2,137904172,108,1,719.0,640.0,137904280,719.0,640.0,0.647059,0.0,0
50992,1008,peppapig,1570123864,2,137904304,108,1,1407.0,641.0,137904412,1407.0,641.0,0.639216,0.0,1
50993,1009,peppapig,1570123864,2,137904412,95,1,763.0,673.0,137904507,708.0,660.0,0.266667,0.0,0
50994,1010,peppapig,1570123864,2,137904543,133,1,1369.0,624.0,137904676,1369.0,624.0,0.65098,0.0,1
50995,1011,peppapig,1570123864,2,137904676,119,1,696.0,544.0,137904795,681.0,548.0,0.619608,0.0,0
50996,1012,peppapig,1570123865,2,137904832,119,1,1339.0,536.0,137904951,1339.0,536.0,0.623529,0.0,1
50997,1013,peppapig,1570123865,2,137904939,95,1,613.0,599.0,137905034,613.0,599.0,0.592157,0.0,0
50998,1014,peppapig,1570123865,2,137905059,120,1,1361.0,618.0,137905179,1340.0,590.0,0.65098,0.0,1
50999,1015,peppapig,1570123865,2,137905179,107,1,585.0,652.0,137905286,585.0,652.0,0.639216,0.0,0
51000,1016,peppapig,1570123865,2,137905322,144,1,1424.0,507.0,137905466,1424.0,507.0,0.596078,0.0,1
51001,1017,peppapig,1570123865,2,137905454,205,1,736.0,642.0,137905659,750.0,639.0,0.611765,0.0,0
51002,1018,peppapig,1570123865,2,137905612,95,1,1363.0,500.0,137905707,1363.0,500.0,0.568627,0.0,1
51003,1019,peppapig,1570123866,2,137905782,74,0,1346.0,498.0,137905856,1346.0,498.0,0.623529,0.0,1
51004,1020,peppapig,1570123866,2,137905830,123,1,680.0,480.0,137905953,678.0,512.0,0.54902,0.0,0
51005,1021,peppapig,1570123866,2,137906016,96,1,1408.0,452.0,137906112,1408.0,452.0,0.647059,0.0,1
51006,1022,peppapig,1570123866,2,137906124,108,1,694.0,558.0,137906232,677.0,564.0,0.596078,0.0,0
51007,1023,peppapig,1570123866,2,137906255,144,1,1414.0,566.0,137906399,1414.0,566.0,0.556863,0.0,1
51008,1024,peppapig,1570123866,2,137906399,107,1,669.0,584.0,137906506,669.0,584.0,0.611765,0.0,0
51009,1025,peppapig,1570123866,2,137906517,120,1,1383.0,585.0,137906637,1399.0,585.0,0.584314,0.0,1
51010,1026,peppapig,1570123867,2,137906840,36,1,671.0,532.0,137906876,671.0,532.0,0.556863,0.0,0
51011,1027,peppapig,1570123867,2,137906768,143,1,1301.0,557.0,137906911,1369.51,555.307,0.419608,0.0,1
51012,1028,peppapig,1570123867,2,137906971,84,1,612.0,563.0,137907055,610.0,553.0,0.521569,0.0,0
51013,1029,peppapig,1570212618,3,157274807,71,1,1642.0,526.0,157274878,1642.0,526.0,0.541176,0.0,1
51014,1030,peppapig,1570212620,3,157276804,83,1,629.0,664.0,157276887,636.0,688.0,0.682353,0.0,0
51015,1031,peppapig,1570212620,3,157276923,71,1,1283.0,708.0,157276994,1283.0,708.0,0.611765,0.0,1
51016,1032,peppapig,1570212620,3,157276994,72,1,688.0,688.0,157277066,688.0,688.0,0.486275,0.0,0
51017,1033,peppapig,1570212620,3,157277090,95,1,1385.0,680.0,157277185,1385.0,680.0,0.623529,0.0,1
51018,1034,peppapig,1570212620,3,157277185,72,1,654.0,715.0,157277257,654.0,715.0,0.631373,0.0,0
51019,1035,peppapig,1570212620,3,157277281,83,1,1305.0,642.0,157277364,1305.0,642.0,0.631373,0.0,1
